,price,latitude,longitude,to_path
176,40.0,40.72627,-74.04993,872.3114440930146
177,220.0,40.7144,-74.03479,332.32729048001863
178,105.0,40.74443,-74.05991999999999,1268.480717721236
179,189.0,40.71519,-74.0354,309.3625078542736
180,500.0,40.72616,-74.063,807.0002879587838
181,475.0,40.71696,-74.03697,388.4324105686449
182,85.0,40.72307,-74.06641,1167.7500448688677
183,269.0,40.74362,-74.06161,1150.223640418748
184,130.0,40.71012,-74.05767,1684.3654051500077
185,65.0,40.72574,-74.05031,852.2653750051179
186,125.0,40.724140000000006,-74.04911,658.5868805436863
187,80.0,40.714909999999996,-74.06296999999999,1791.8657243805378
188,50.0,40.73444,-74.06694,287.4389202950094
189,63.0,40.72847,-74.04387,896.5896694786466
190,120.0,40.7211,-74.07908,1877.9761374172658
191,99.0,40.71999,-74.08638,2418.429845694223
192,129.0,40.72087,-74.04309,50.053970593073636
193,100.0,40.72911,-74.05641,786.9014991777184
194,120.0,40.72052,-74.07663000000001,1793.381496723166
195,70.0,40.72677,-74.06281,741.2192062515214
196,96.0,40.74018,-74.04375999999999,1334.949695622364
197,52.0,40.69337,-74.09016,4971.176538473293
198,35.0,40.72857,-74.07282,930.1668398163016
199,35.0,40.728559999999995,-74.07179000000001,861.2354271095178
200,35.0,40.72757,-74.07174,930.7689261106005
201,76.0,40.749959999999994,-74.05218,2085.438455035778
202,42.0,40.69478,-74.0901,4829.328194836796
203,60.0,40.72419,-74.06623,1042.7596673473668
204,120.0,40.74236,-74.04644,1644.436978341378
205,80.0,40.72437,-74.04365,441.56846471375803
206,199.0,40.74853,-74.04194,1810.5983839397297
207,45.0,40.72092,-74.06817,1433.6965146451319
208,110.0,40.7139,-74.03837,597.8220209085907
209,95.0,40.69171,-74.08778000000001,4945.870008897287
210,45.0,40.71468,-74.03721999999999,469.95345469305244
211,149.0,40.751740000000005,-74.05405,2197.5871860804405
212,139.0,40.7229,-74.03711,571.515991008199
213,125.0,40.72292,-74.03564,683.8792164409672
214,129.0,40.72337,-74.03718,593.4643669195536
215,119.0,40.72371,-74.03726999999999,609.0028657726293
216,119.0,40.72315,-74.03616,655.3830701861593
217,251.0,40.72287,-74.03749,541.921095436899
218,251.0,40.72402,-74.03705,644.7299191249781
219,88.0,40.7287,-74.06872,665.936376620011
220,109.0,40.72303,-74.03658,617.7752426882465
221,129.0,40.72508,-74.03641,762.3992694885975
222,139.0,40.72452,-74.03685,693.1972422487202
223,139.0,40.72473,-74.03815,632.0729542081898
224,289.0,40.723440000000004,-74.03733000000001,587.3392414425296
225,289.0,40.72286,-74.0373,555.3220319376933
226,219.0,40.72341,-74.03621,665.5578599430906
227,300.0,40.719879999999996,-74.04394,97.04246804267315
228,159.0,40.72423,-74.03771,617.6963935832425
229,130.0,40.71927,-74.03998,288.25869954089154
230,139.0,40.718790000000006,-74.04174,211.73513624663542
231,255.0,40.72139,-74.03967,304.225253891343
232,80.0,40.72615,-74.03756,786.7301587306483
233,48.0,40.71865,-74.04918,554.9587838145802
234,219.0,40.73713,-74.07432,978.5924495528199
235,209.0,40.72325,-74.03611,664.3101461010164
236,139.0,40.72202,-74.03655,576.2049071788956
237,225.0,40.69744,-74.10419,5251.645103404743
238,169.0,40.72469,-74.03759000000001,660.7580702332132
239,40.0,40.72295,-74.04822,520.1500482565118
240,46.0,40.73646,-74.06867,532.0115149935566
241,60.0,40.7448,-74.04405,1628.8147527521073
242,149.0,40.7184,-74.03855,440.6331609568383
243,179.0,40.71802,-74.039,433.00219925331567
244,87.0,40.74882,-74.04085,1784.612074398194
245,70.0,40.718709999999994,-74.04462,232.30945166252334
246,79.0,40.7257,-74.06567,869.1791468274143
247,800.0,40.71131,-74.07124,2531.815384991925
248,88.0,40.7217,-74.03699,530.3605815810148
249,100.0,40.73896,-74.06384,617.4328736438812
250,111.0,40.7395,-74.06198,695.075132212004
251,129.0,40.73942,-74.06415,669.080779625025
252,70.0,40.71723,-74.05013000000001,696.1514354117932
253,75.0,40.726240000000004,-74.03407,995.8053383384962
254,249.0,40.72381,-74.03773000000001,585.4491693296347
255,169.0,40.7251,-74.0362,777.0076736184473
256,169.0,40.725,-74.03742,695.5954541381293
257,249.0,40.723279999999995,-74.03566,699.5467956663755
258,57.0,40.724759999999996,-74.06706,997.6459607736525
259,69.0,40.72339,-74.07582,1504.2150560687319
260,28.0,40.723459999999996,-74.06752,1147.1348588088451
261,34.0,40.722640000000006,-74.06572,1205.5714070856136
262,28.0,40.72438,-74.06613,1020.4269436134124
263,27.0,40.723040000000005,-74.0662,1167.8432262220383
264,27.0,40.72472,-74.06765,1016.6496213553255
265,28.0,40.72285,-74.06563,1181.45608161646
266,80.0,40.72632,-74.07809,1438.9437689809251
267,36.0,40.72446,-74.0664,1016.3463638746895
268,49.0,40.72355,-74.06600999999999,1109.3089888440215
269,67.0,40.72003,-74.0668,1505.8568398906013
270,49.0,40.69874,-74.10086,4960.568974121027
271,99.0,40.73955,-74.06229,695.1337757697447
272,119.0,40.737320000000004,-74.06418000000001,436.3487282449002
273,50.0,40.698240000000006,-74.09514,4716.616037426688
274,190.0,40.71062,-74.05615,1553.0768670371265
275,125.0,40.72348,-74.07927,1707.693573837899
276,125.0,40.7269,-74.0804,1575.3892818407635
277,157.0,40.73757,-74.05185,1112.4168064842036
278,199.0,40.71932,-74.04227,138.41645571530944
279,279.0,40.7192,-74.04125,202.99392602270743
280,125.0,40.71888,-74.07536,1884.0760107826575
281,68.0,40.73438,-74.06342,114.05322196938651
282,79.0,40.72153,-74.04155,175.98874016875197
283,131.0,40.718109999999996,-74.03868,448.82171245615723
284,127.0,40.71059,-74.05604,1548.80681178819
285,159.0,40.73803,-74.0628,521.38104180133
286,98.0,40.74779,-74.04825,2069.777647772423
287,400.0,40.728320000000004,-74.03689,1014.0384531912241
288,129.0,40.759,-74.05091,3044.897734769615
289,160.0,40.71398,-74.03468000000001,365.261875438365
290,149.0,40.7509,-74.0524,2169.713875289648
291,499.0,40.73482,-74.0439,1237.1909041689112
292,55.0,40.72303,-74.04341,291.42538166727513
293,61.0,40.704029999999996,-74.09966,4450.305118100193
294,115.0,40.72002,-74.04685,325.1395113525696
295,179.0,40.72405,-74.03615,707.8629621351557
296,199.0,40.724470000000004,-74.03584000000001,756.309748466803
297,212.0,40.72405,-74.03615,707.8629621351557
298,48.0,40.75367,-74.04381,2373.6727609146105
299,45.0,40.753679999999996,-74.04545999999999,2449.587994901667
300,400.0,40.72694,-74.03596999999999,938.4291658182359
301,50.0,40.75311,-74.04446,2350.1863100917026
302,28.0,40.75459,-74.04413000000001,2475.261731576692
303,145.0,40.71506,-74.04047,633.6389218806585
304,220.0,40.72118,-74.04972,570.8139955755288
305,85.0,40.72012,-74.04864,474.49112555335284
306,95.0,40.72007,-74.04659000000001,302.62882304772444
307,354.0,40.72146,-74.04428,155.96102976999322
308,364.0,40.72087,-74.04531,198.3298139811582
309,70.0,40.727579999999996,-74.06956,807.7786746321019
310,120.0,40.719609999999996,-74.05086999999999,667.8277248489429
311,332.0,40.72413,-74.03658,683.6261868326806
312,159.0,40.72428,-74.03702,664.9503635339423
313,95.0,40.73976,-74.04448000000001,1373.7078708305999
314,109.0,40.7497,-74.04523,2084.8344567057857
315,119.0,40.7497,-74.04523,2084.8344567057857
316,59.0,40.73189,-74.06957,513.5369777142706
317,179.0,40.72103,-74.0421,104.18414680745012
318,251.0,40.72515,-74.03573,810.5550053884164
319,119.0,40.749759999999995,-74.04519,2087.7445171278487
320,50.0,40.71118,-74.06539000000001,2149.4325005011474
321,100.0,40.7193,-74.04148,181.17575621581287
322,195.0,40.72811,-74.03981,896.3474514017355
323,150.0,40.723079999999996,-74.03549,702.7589933503534
324,95.0,40.71112,-74.09196,3431.071752061718
325,45.0,40.72464,-74.03562,782.4890568280784
326,80.0,40.72372,-74.03747,596.2493153029467
327,400.0,40.719840000000005,-74.04167,132.37075315473348
328,220.0,40.72708,-74.03024,924.9927986519003
329,205.0,40.738820000000004,-74.04663000000001,1515.237524560155
330,135.0,40.71839,-74.04437,252.05902947934106
331,60.0,40.711890000000004,-74.06246999999999,1895.6116037478375
332,125.0,40.7284,-74.07614000000001,1179.3015858682795
333,40.0,40.72694,-74.07478,1170.9993530381373
334,128.0,40.7271,-74.03551999999999,976.4935162344268
335,58.0,40.719770000000004,-74.04864,478.8026182042992
336,42.0,40.72495,-74.06390999999999,938.3894429342108
337,75.0,40.72333,-74.08073,1813.9177490599736
338,212.0,40.72213,-74.03671999999999,566.5320904715633
339,338.0,40.719409999999996,-74.04248,121.76727011569851
340,499.0,40.73373,-74.04442,1292.5843219405826
341,495.0,40.71128,-74.05861,1661.8208537946107
342,55.0,40.7542,-74.04385,2425.944095930744
343,48.0,40.75326,-74.04499,2388.7445032863843
344,129.0,40.749759999999995,-74.04519,2087.7445171278487
345,70.0,40.71063,-74.07207,2622.796821379088
346,70.0,40.72583,-74.06961,972.4139669950564
347,350.0,40.72477,-74.0364,740.1113222639933
348,65.0,40.71021,-74.09279000000001,3552.5910322627306
349,21.0,40.75291,-74.04503000000001,2358.437963043238
350,65.0,40.710359999999994,-74.09107,3441.688705990037
351,250.0,40.73577,-74.07597,1059.2123861238401
352,145.0,40.71062,-74.07240999999999,2631.6404073656
353,95.0,40.72035,-74.07863,1914.3460320291688
354,93.0,40.72204,-74.04426,207.32372832521344
355,149.0,40.723079999999996,-74.05116,747.0445306452212
356,135.0,40.72807,-74.04645,896.9913824774977
357,110.0,40.73753,-74.06612,497.9532258714496
358,70.0,40.72783,-74.06786,706.2854336761683
359,210.0,40.7241,-74.04512,444.80657938823276
360,105.0,40.71662,-74.04666999999999,521.8590185664538
361,179.0,40.72164,-74.03627,587.6255780910584
362,189.0,40.722570000000005,-74.03721999999999,546.4202568904806
363,299.0,40.723209999999995,-74.03564,697.5672854238808
364,299.0,40.72165,-74.03608,603.5081702937231
365,169.0,40.72141,-74.03609,597.2154019754167
366,210.0,40.72609,-74.03411,982.4814628270302
367,115.0,40.75175,-74.05309,2230.327638221188
368,255.0,40.723040000000005,-74.0377,536.6414668422051
369,149.0,40.71975,-74.03995,271.33731518968506
370,70.0,40.729409999999994,-74.06958,657.8417468736612
371,79.0,40.7291,-74.03227,741.6340149022789
372,150.0,40.72681,-74.07543000000001,1223.4459856703606
373,42.0,40.726929999999996,-74.0741,1126.854074982731
374,249.0,40.721109999999996,-74.03739,483.2903162506198
375,77.0,40.7359,-74.04998,1201.9282809113047
376,129.0,40.71859,-74.039,397.16839847601744
377,149.0,40.71911,-74.04287,146.27491344399948
378,149.0,40.720290000000006,-74.04075,193.85920013202144
379,150.0,40.720659999999995,-74.04096,177.5639911127213
380,69.0,40.72965,-74.06742,515.4562173994476
381,125.0,40.71859,-74.039,397.16839847601744
382,125.0,40.71859,-74.039,397.16839847601744
383,149.0,40.71932,-74.04126,193.68997385034083
384,149.0,40.72051,-74.04079,190.18967290826006
385,133.0,40.72098,-74.03775999999999,450.23464030121465
386,249.0,40.72169,-74.03697,531.693466572859
387,149.0,40.721509999999995,-74.03562,593.7929711882841
388,145.0,40.72323,-74.03649,635.1091513136145
389,299.0,40.721509999999995,-74.03732,498.0140275467227
390,219.0,40.71844,-74.04243000000001,225.905361946799
391,45.0,40.72984,-74.06231,415.5068200680899
392,149.0,40.718790000000006,-74.04068000000001,269.2521723249389
393,341.0,40.7253,-74.03541,841.9544424078078
394,139.0,40.725120000000004,-74.03574,807.7555869987589
395,155.0,40.7232,-74.03631,646.8033029516166
396,159.0,40.723290000000006,-74.0376,559.1016285957088
397,797.0,40.72357,-74.03752,582.7776206902222
398,149.0,40.71846,-74.04129,263.1243982643064
399,58.0,40.72675,-74.03251,996.3021251101212
400,150.0,40.7198,-74.03958,300.194979504667
401,42.0,40.71598,-74.04569000000001,541.6845394767842
402,85.0,40.73464,-74.05114,1080.2613925585558
403,212.0,40.72213,-74.03671999999999,566.5320904715633
404,159.0,40.72273,-74.04687,412.9969260533506
405,247.0,40.72469,-74.0429,474.2096074127109
406,148.0,40.73093,-74.06993,584.1988887400704
407,130.0,40.72663,-74.04794,804.3199635365828
408,328.0,40.71951,-74.04243000000001,113.46047611326294
409,70.0,40.73464,-74.05295,928.8179186579003
410,142.0,40.727270000000004,-74.08113,1612.6757990680092
411,220.0,40.72637,-74.0299,1001.6216514185008
412,120.0,40.75178,-74.04971,2363.7022071685406
413,120.0,40.7179,-74.08176,2293.2101292625985
414,28.0,40.75472,-74.04378,2472.935963829032
415,50.0,40.72834,-74.03341,856.0695621028533
416,50.0,40.73199,-74.0752,973.6508386027001
417,79.0,40.7497,-74.04523,2084.8344567057857
418,85.0,40.7385,-74.05436,979.709542045973
419,125.0,40.71062,-74.07265,2637.301799718073
420,42.0,40.71656,-74.04529000000001,469.0827339823693
421,139.0,40.72845,-74.07276,933.8125891840734
422,45.0,40.73782,-74.05077,1206.987081612982
423,400.0,40.72974,-74.03956,1071.0459357574157
424,125.0,40.71253,-74.08497,2926.2530941104333
425,185.0,40.75504,-74.04496,2554.1136045621133
426,75.0,40.720490000000005,-74.04352,41.43858866676994
427,85.0,40.71117,-74.07291,2585.2118859019947
428,135.0,40.68797,-74.09351,5583.882161340871
429,250.0,40.709559999999996,-74.07365,2774.511393614599
430,60.0,40.708940000000005,-74.07375,2842.763811652066
431,37.0,40.70816,-74.07258,2843.4114898274916
432,37.0,40.709540000000004,-74.07248,2748.694299103333
433,219.0,40.70882,-74.07348,2848.883239007814
434,30.0,40.70807,-74.07184000000001,2793.5737247006414
435,35.0,40.70783,-74.07375,2947.7947123195822
436,40.0,40.70751,-74.07261,2880.881951719596
437,400.0,40.72525,-74.03549,833.2080478224583
438,450.0,40.724340000000005,-74.0357,757.467951721399
439,220.0,40.72598,-74.03616,847.7942996125852
440,35.0,40.7379,-74.04791999999999,1433.349585350915
441,30.0,40.75515,-74.0473,2672.0339877345637
442,75.0,40.722229999999996,-74.04469,244.61541883359368
443,169.0,40.72607,-74.0349,930.7224832693075
444,48.0,40.718059999999994,-74.04675,408.7857658775289
445,125.0,40.72057,-74.04835,449.11364945549246
446,125.0,40.71958,-74.04479,175.02565917099844
447,69.0,40.71586,-74.07129,2047.3771553880504
448,80.0,40.69721,-74.10575,5357.331871089797
449,82.0,40.7006,-74.10311,4928.044691046258
450,90.0,40.7223,-74.03241,614.6586220278435
451,99.0,40.72125,-74.06399,1349.3138676403016
452,495.0,40.71897,-74.04697,369.2309634671972
453,30.0,40.73469,-74.07318000000001,803.2023512127114
454,42.0,40.73764,-74.05198,1105.7289786453427
455,55.0,40.7193,-74.06909,1627.760903317726
456,400.0,40.72383,-74.03574,723.5290948962659
457,90.0,40.71374,-74.0383,602.5453712294068
458,450.0,40.72235,-74.03581,647.163335851046
459,130.0,40.73268,-74.06761,329.66056984842714
460,90.0,40.74338,-74.06098,1134.0037930659437
461,64.0,40.73689,-74.05546,805.8336737157772
462,21.0,40.73802,-74.05699,772.3061584231955
463,30.0,40.73129,-74.0565,661.5756872490713
464,50.0,40.6932,-74.09742,5290.3188532114855
465,43.0,40.75073,-74.04889,2301.009528317986
466,279.0,40.72012,-74.0429,35.400806428927474
467,105.0,40.69976,-74.08017,3887.1124608900536
468,85.0,40.72364,-74.04809,556.7464929494863
469,20.0,40.73216,-74.05725,572.1499770555577
470,60.0,40.73318,-74.05584,674.8781226027356
471,140.0,40.71345,-74.03596999999999,477.0039784700752
472,129.0,40.71376,-74.03435,372.91301295
473,129.0,40.713770000000004,-74.03513000000001,405.7208298873485
474,260.0,40.72061,-74.04262,41.08245841192297
475,184.0,40.71262,-74.03513000000001,515.6222158029566
476,184.0,40.71209,-74.03631,616.2721198331241
477,184.0,40.71395,-74.03594,433.8246938423918
478,200.0,40.72538,-74.03643000000001,784.1835304147271
479,209.0,40.71743,-74.04417,345.6426345096939
480,179.0,40.71922,-74.03801,445.2613645065068
481,200.0,40.723240000000004,-74.03554,706.6170916249249
482,153.0,40.71945,-74.04836,462.40532653142225
483,125.0,40.7124,-74.08765,3080.6478080606053
484,59.0,40.72481,-74.04371,490.68775243573896
485,42.0,40.74187,-74.04534,1536.8537291597506
486,90.0,40.72837,-74.05001999999999,1061.6744735642048
487,135.0,40.72486,-74.0622,958.227812699429
488,399.0,40.72234,-74.03882,415.22741606167455
489,231.0,40.71737,-74.04388,346.1974178822832
490,190.0,40.70833,-74.07398,2913.2227192880496
491,125.0,40.71474,-74.03967,655.7366000038212
492,141.0,40.73594,-74.0667,372.2635510738416
493,65.0,40.72067,-74.04463,137.3200888957225
494,150.0,40.73591,-74.07453000000001,946.3338890722591
495,60.0,40.71163,-74.06519,2111.0245331996775
496,362.0,40.721109999999996,-74.04666,315.4400844066622
497,299.0,40.722970000000004,-74.04413000000001,297.71897248806823
498,50.0,40.72224,-74.08747,2350.822314785203
499,291.0,40.7208,-74.04675999999999,317.2736494651014
500,392.0,40.72225,-74.04485,254.34287071449225
501,599.0,40.72096,-74.03627,570.1231066908226
502,599.0,40.7213,-74.03788,446.5929789871902
503,139.0,40.74187,-74.05268000000001,1330.700259447037
504,75.0,40.73702,-74.06258000000001,415.5039110450212
505,65.0,40.7278,-74.08096,1575.5178289046842
506,100.0,40.735409999999995,-74.06824,434.7091115630089
507,231.0,40.717240000000004,-74.04292,353.38587494130485
508,119.0,40.71155,-74.06237,1907.5231734516021
509,99.0,40.750240000000005,-74.04536999999999,2138.43188332072
510,560.0,40.72268,-74.03641,613.6096937199148
511,263.0,40.7226,-74.03678000000001,581.4679224572878
512,36.0,40.742309999999996,-74.05905,1068.4620687852937
513,145.0,40.72167,-74.03572,613.45535704087
514,299.0,40.72303,-74.03614,650.8418051721274
515,119.0,40.723729999999996,-74.03548,736.7373886869642
516,119.0,40.72302,-74.03622,644.2982457719531
517,299.0,40.72307,-74.03626,643.796386873155
518,249.0,40.72359,-74.03586,701.161485795243
519,425.0,40.72159,-74.03556999999999,599.7800353731362
520,120.0,40.71607,-74.03769,455.2568006747184
521,249.0,40.7247,-74.0368,709.6149489779347
522,149.0,40.72514,-74.03633,771.8851000780575
523,114.0,40.72903,-74.0547,910.8070960326291
524,159.0,40.72385,-74.03756,599.334942063701
525,155.0,40.72435,-74.03735999999999,648.4565538099185
526,89.0,40.72481,-74.06629000000001,976.3912141265066
527,145.0,40.72527,-74.03545,837.2240408708518
529,128.0,40.720459999999996,-74.04831,445.45058492752634
530,30.0,40.72907,-74.08126,1549.4233377063479
531,114.0,40.72785,-74.04157,834.2504279099419
532,25.0,40.71983,-74.0459,250.5585856388694
